ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
900,"completely , perfectly ,","parfaitement , complètement",تَماماً,NOUN,Hard,كومبليتلي,Egypt+Sudan,D,D,M,L,50
900,"completely , perfectly ,","parfaitement , complètement",تَماماً,NOUN,Easy,مرة,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
900,"completely , perfectly ,","parfaitement , complètement",تَماماً,NOUN,Easy,نهائي,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,250
905,right away,immédiatement,حالاً,NOUN,Medium,احين,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
905,right away,immédiatement,حالاً,NOUN,Medium,الآن,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
905,right away,immédiatement,حالاً,NOUN,Easy,الحين,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
905,right away,immédiatement,حالاً,NOUN,Hard,بالعجل,Iraq,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Hard,بساعتي,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Medium,بسرعة,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
905,right away,immédiatement,حالاً,NOUN,Easy,تو,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
905,right away,immédiatement,حالاً,NOUN,Medium,توا,Tunisia+Libya,D,D,M,L,150
905,right away,immédiatement,حالاً,NOUN,Hard,توة توة,Tunisia+Libya,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Medium,توت سويت,Morocco+Algeria,D,D,H,L,100
905,right away,immédiatement,حالاً,NOUN,Easy,حالا,"Egypt+Sudan, Iraq, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
905,right away,immédiatement,حالاً,NOUN,Medium,دابا,Morocco+Algeria,D,D,M,L,100
905,right away,immédiatement,حالاً,NOUN,Hard,دحين,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Hard,دلوق,Egypt+Sudan,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Hard,دلوقت,Egypt+Sudan,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Medium,دلوقتي,Egypt+Sudan,D,D,H,L,100
905,right away,immédiatement,حالاً,NOUN,Hard,ذالحين,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Hard,ذالحينة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
905,right away,immédiatement,حالاً,NOUN,Medium,ذي الساعة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
905,right away,immédiatement,حالاً,NOUN,Medium,ذي اللحظة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
905,right away,immédiatement,حالاً,NOUN,Easy,رأسا,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
905,right away,immédiatement,حالاً,NOUN,Hard,سقد,Tunisia+Libya,D,D,L,L,0
905,right away,immédiatement,حالاً,NOUN,Hard,ضوركا,Morocco+Algeria,D,D,L,L,0
905,right away,immédiatement,حالاً,NOUN,Hard,ضوك,Morocco+Algeria,D,D,M,L,50
905,right away,immédiatement,حالاً,NOUN,Hard,ضوكة,Morocco+Algeria,D,D,L,L,0
905,right away,immédiatement,حالاً,NOUN,Medium,طوالي,Egypt+Sudan,D,D,M,L,150
905,right away,immédiatement,حالاً,NOUN,Medium,فاقرب وقت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
905,right away,immédiatement,حالاً,NOUN,Easy,فورا,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
905,right away,immédiatement,حالاً,NOUN,Easy,قوام,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
905,right away,immédiatement,حالاً,NOUN,Medium,هسا,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,150
905,right away,immédiatement,حالاً,NOUN,Hard,هلق,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
906,soon,bientôt,قَرِيباً,ADJ,Easy,بعد شوي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
906,soon,bientôt,قَرِيباً,ADJ,Medium,بعد شوية,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
906,soon,bientôt,قَرِيباً,ADJ,Medium,جريب,Iraq,D,D,M,L,150
906,soon,bientôt,قَرِيباً,ADJ,Hard,عقة حصا,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
906,soon,bientôt,قَرِيباً,ADJ,Easy,عن قريب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq",D,D,H,M,200
906,soon,bientôt,قَرِيباً,ADJ,Easy,قريب,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
906,soon,bientôt,قَرِيباً,ADJ,Easy,قريبا,Iraq,S,D,H,L,1200
907,stay,"séjourner , descendre à",أَقام,VERB,Medium,استراح,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
907,stay,"séjourner , descendre à",أَقام,VERB,Medium,استنى,Egypt+Sudan,D,D,M,L,150
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,اقام,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,بات,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,بقى,"Iraq, Morocco+Algeria",D,D,M,M,200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,بقي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
907,stay,"séjourner , descendre à",أَقام,VERB,Medium,تأخر,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,تم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,جلس,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,سكن,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,ظل,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,H,M,200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,عاش,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,فضل,Egypt+Sudan,D,D,H,L,200
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,قعد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
907,stay,"séjourner , descendre à",أَقام,VERB,Hard,قنبر,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
907,stay,"séjourner , descendre à",أَقام,VERB,Easy,نزل,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
910,severe,fort,شَدِيد,ADJ,Medium,جاف,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
910,severe,fort,شَدِيد,ADJ,Medium,جامد,Egypt+Sudan,D,D,H,L,150
910,severe,fort,شَدِيد,ADJ,Easy,حاد,"Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
910,severe,fort,شَدِيد,ADJ,Easy,شديد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
910,severe,fort,شَدِيد,ADJ,Hard,صعيب,Tunisia+Libya,D,D,M,L,50
910,severe,fort,شَدِيد,ADJ,Hard,قارص,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
910,severe,fort,شَدِيد,ADJ,Hard,قاسح,Morocco+Algeria,D,D,M,L,50
910,severe,fort,شَدِيد,ADJ,Easy,قاسي,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
910,severe,fort,شَدِيد,ADJ,Hard,قصح,Morocco+Algeria,D,D,L,L,0
910,severe,fort,شَدِيد,ADJ,Easy,قوي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
910,severe,fort,شَدِيد,ADJ,Easy,مرة,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
910,severe,fort,شَدِيد,ADJ,Easy,واعر,Morocco+Algeria,D,D,H,L,200
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,حكم,Morocco+Algeria,D,D,H,L,150
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,خطف,Tunisia+Libya,D,D,H,L,150
913,"catch , hold",attraper,أَمْسَك,VERB,Hard,زخ,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
913,"catch , hold",attraper,أَمْسَك,VERB,Hard,زقم,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,شبح,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
913,"catch , hold",attraper,أَمْسَك,VERB,Easy,شد,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,قبض,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,قبط,Morocco+Algeria,D,D,M,L,100
913,"catch , hold",attraper,أَمْسَك,VERB,Hard,كض,Iraq,D,D,M,L,50
913,"catch , hold",attraper,أَمْسَك,VERB,Medium,كفش,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
913,"catch , hold",attraper,أَمْسَك,VERB,Easy,لحق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
913,"catch , hold",attraper,أَمْسَك,VERB,Easy,لزم,Iraq,D,D,H,L,200
913,"catch , hold",attraper,أَمْسَك,VERB,Easy,مسك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
913,"catch , hold",attraper,أَمْسَك,VERB,Easy,يود,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Hard,اتعديت,Egypt+Sudan,D,D,M,L,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,اجاني مرض,Syria+Lebanon+Jordan+Palestine,D,D,H,L,150
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,تعبت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Hard,تمرضت,Iraq,D,D,M,L,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Easy,جاني مرض,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Hard,جاتني,Morocco+Algeria,D,D,M,L,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Easy,صابني مرض,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,صابني وجع,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,صادني مرض,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,صار بي مرض,Iraq,D,D,H,L,100
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Hard,ضربني,Morocco+Algeria,D,D,M,L,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Medium,عندي مرض,Iraq,D,D,H,L,100
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Hard,عييت,Egypt+Sudan,D,D,M,L,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,Easy,مرضت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,باهي,Tunisia+Libya,D,D,M,L,100
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Easy,زين,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Easy,كويس,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Easy,لايق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,مظبوط,Egypt+Sudan,D,D,M,L,100
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Easy,معقول,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,مقبول,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Hard,ملائم,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Hard,ملايم,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Hard,مليق,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Easy,مناسب,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,منيح,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,يسبر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,يصلح,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,ينفع,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,Medium,يوالم,Morocco+Algeria,D,D,L,L,100
918,well,bien,جَيِّداً,ADJ,Hard,بالقدا,Tunisia+Libya,D,D,M,L,50
918,well,bien,جَيِّداً,ADJ,Medium,باهر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
918,well,bien,جَيِّداً,ADJ,Medium,باهي,Tunisia+Libya,D,D,M,L,100
918,well,bien,جَيِّداً,ADJ,Medium,برابر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
918,well,bien,جَيِّداً,ADJ,Easy,تمام,Tunisia+Libya,D,D,H,L,200
918,well,bien,جَيِّداً,ADJ,Easy,جيد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
918,well,bien,جَيِّداً,ADJ,Easy,حلو,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
918,well,bien,جَيِّداً,ADJ,Easy,زين,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
918,well,bien,جَيِّداً,ADJ,Easy,سليم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
918,well,bien,جَيِّداً,ADJ,Easy,طيب,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
918,well,bien,جَيِّداً,ADJ,Medium,كلش زين,Iraq,D,D,H,L,100
918,well,bien,جَيِّداً,ADJ,Easy,كويس,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
918,well,bien,جَيِّداً,ADJ,Medium,مزيان,Morocco+Algeria,D,D,H,L,150
918,well,bien,جَيِّداً,ADJ,Medium,مظبوط,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
918,well,bien,جَيِّداً,ADJ,Easy,مليح,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
918,well,bien,جَيِّداً,ADJ,Easy,ممتاز,Tunisia+Libya,D,D,H,L,200
918,well,bien,جَيِّداً,ADJ,Medium,منيح,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,اجين,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,بعد مرة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Easy,ثاني,"Morocco+Algeria, Egypt+Sudan",D,D,H,M,250
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,غيرها,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Hard,كرة ثانية,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,كمان,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,كمان مرة,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Easy,مرة اخرى,"Morocco+Algeria, Tunisia+Libya",S,D,H,M,1200
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,مرة اللخر,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Easy,مرة ثانية,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,مرة جديدة,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,مرة غيرها,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
919,again,encore,مَرَّة أُخْرَى,ADJ,Medium,مرة اللخ,Iraq,D,D,H,L,100
921,look,regarder,نَظَر,VERB,Medium,ابصر,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
921,look,regarder,نَظَر,VERB,Medium,اتطلع,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
921,look,regarder,نَظَر,VERB,Easy,اتفرج,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
921,look,regarder,نَظَر,VERB,Medium,باوع,Iraq,D,D,M,L,150
921,look,regarder,نَظَر,VERB,Medium,بحلق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
921,look,regarder,نَظَر,VERB,Easy,بص,Egypt+Sudan,D,D,H,L,200
921,look,regarder,نَظَر,VERB,Hard,بهت,Tunisia+Libya,D,D,M,L,50
921,look,regarder,نَظَر,VERB,Easy,تابع,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
921,look,regarder,نَظَر,VERB,Easy,تفرج,Morocco+Algeria,D,D,H,L,200
921,look,regarder,نَظَر,VERB,Medium,خزر,Morocco+Algeria,D,D,M,L,100
921,look,regarder,نَظَر,VERB,Easy,شاف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
921,look,regarder,نَظَر,VERB,Medium,شبح,Tunisia+Libya,D,D,M,L,100
921,look,regarder,نَظَر,VERB,Hard,شتاف,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
921,look,regarder,نَظَر,VERB,Easy,طالع,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
921,look,regarder,نَظَر,VERB,Medium,طل,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,150
921,look,regarder,نَظَر,VERB,Easy,عاين,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
921,look,regarder,نَظَر,VERB,Hard,غزر,Tunisia+Libya,D,D,M,L,50
921,look,regarder,نَظَر,VERB,Easy,لاحظ,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
921,look,regarder,نَظَر,VERB,Hard,لد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
921,look,regarder,نَظَر,VERB,Easy,ناظر,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
921,look,regarder,نَظَر,VERB,Easy,نظر,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
921,look,regarder,نَظَر,VERB,Medium,وايق,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
922,shape,forme,شَكْل,NOUN,Easy,اسلوب,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
922,shape,forme,شَكْل,NOUN,Easy,شاكلة,Qatar+Saudi+Oman+Yemen,S,D,M,L,1150
922,shape,forme,شَكْل,NOUN,Easy,شكل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
922,shape,forme,شَكْل,NOUN,Easy,صورة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
922,shape,forme,شَكْل,NOUN,Hard,صيغة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
922,shape,forme,شَكْل,NOUN,Medium,فرمة,Egypt+Sudan,D,S,L,L,150
922,shape,forme,شَكْل,NOUN,Easy,فورم,Morocco+Algeria,D,S,M,L,200
922,shape,forme,شَكْل,NOUN,Easy,فورمة,"Tunisia+Libya, Morocco+Algeria",D,S,M,M,250
922,shape,forme,شَكْل,NOUN,Medium,قالب,Egypt+Sudan,D,D,M,L,150
922,shape,forme,شَكْل,NOUN,Medium,كسم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,150
922,shape,forme,شَكْل,NOUN,Easy,هيئة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,خطي طوالي,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,راح دغري,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,راح ساني,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,راح سيدا,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,راح قدام,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,روح تو دروا,Morocco+Algeria,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,سار سيدة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,سار قدام,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,سير نيشان,Morocco+Algeria,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Easy,على طول,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشى دغري,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,M,M,150
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Hard,مشى ستريت,Egypt+Sudan,D,D,M,L,50
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشى طوالي,Egypt+Sudan,D,D,M,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشى على طول,Egypt+Sudan,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Easy,مشى لقدام,"Iraq, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,M,M,200
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشي دغري,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشي سيدا,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Easy,مشي طوالي,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Medium,مشي على طول,Egypt+Sudan,D,D,H,L,100
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,Easy,مشي لقدام,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria",D,D,H,M,250
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,Hard,الاربحا,Tunisia+Libya,D,D,L,L,0
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,Easy,الاربع,"Egypt+Sudan, Morocco+Algeria",D,D,H,M,250
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,Easy,الاربعا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,H,250
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,Easy,الاربعاء,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,H,M,250
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,Medium,الربوع,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
941,august,août,أَغُسْطُس,PROPN,Easy,آب,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,200
941,august,août,أَغُسْطُس,PROPN,Easy,اغسطس,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,M,1150
