ID,English,French,MSA,POS,CODA,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory
791,sauce,sauce,صَلْصَة,NOUN,سوس,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,6,0,1,4,"4,313",D,S,M,M,H,300,Easy
791,sauce,sauce,صَلْصَة,NOUN,صاص,Iraq,1,5,0,0,2,87,D,D,M,L,H,150,Medium
791,sauce,sauce,صَلْصَة,NOUN,صلصة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,1,0,3,350,S,D,M,H,H,1250,Easy
791,sauce,sauce,صَلْصَة,NOUN,صلصل,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,65,D,D,M,L,L,50,Hard
791,sauce,sauce,صَلْصَة,NOUN,صوص,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,5,0,0,4,"3,281",D,D,M,H,H,250,Easy
791,sauce,sauce,صَلْصَة,NOUN,مرق,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,4,0,0,4,"4,758",D,D,M,M,H,200,Easy
791,sauce,sauce,صَلْصَة,NOUN,مرقة,Qatar+Saudi+Oman+Yemen,1,4,0,0,2,248,D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,جعل,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"853,988",D,D,H,L,L,100,Medium
792,make,fabriquer,صَنَع,VERB,خدم,Morocco+Algeria,1,6,0,0,5,"46,435",D,D,H,L,H,200,Easy
792,make,fabriquer,صَنَع,VERB,خلى,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"2,871",D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,دار,"Morocco+Algeria, Tunisia+Libya",2,6,0,0,6,"504,092",D,D,H,M,H,250,Easy
792,make,fabriquer,صَنَع,VERB,دعى,Qatar+Saudi+Oman+Yemen,1,4,0,0,2,243,D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,ساوا,Syria+Lebanon+Jordan+Palestine,1,6,0,0,2,293,D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,سبر,Qatar+Saudi+Oman+Yemen,1,3,0,0,3,"2,377",D,D,M,L,M,100,Medium
792,make,fabriquer,صَنَع,VERB,سوى,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,4,"13,918",D,D,M,M,H,200,Easy
792,make,fabriquer,صَنَع,VERB,شكل,Syria+Lebanon+Jordan+Palestine,1,6,0,0,6,"462,991",D,D,H,L,H,200,Easy
792,make,fabriquer,صَنَع,VERB,صاوب,Morocco+Algeria,1,5,0,0,2,49,D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,صايب,Morocco+Algeria,1,5,0,0,4,"5,478",D,D,M,L,H,150,Medium
792,make,fabriquer,صَنَع,VERB,صلح,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"46,570",D,D,H,L,L,100,Medium
792,make,fabriquer,صَنَع,VERB,صنع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,1,0,5,"294,928",S,D,H,H,H,1300,Easy
792,make,fabriquer,صَنَع,VERB,عمل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,6,0,0,6,"2,764,834",D,D,H,H,H,300,Easy
792,make,fabriquer,صَنَع,VERB,فعل,Qatar+Saudi+Oman+Yemen,1,5,0,0,6,"899,355",D,D,H,L,H,200,Easy
793,wool,laine,صُوف,NOUN,صوف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"9,622",S,D,M,H,H,1250,Easy
793,wool,laine,صُوف,NOUN,لانا,Tunisia+Libya,1,6,0,1,4,"19,379",D,S,M,L,H,250,Easy
794,fishing,pêche,صَيْد,NOUN,بحر,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"375,375",D,D,H,L,H,200,Easy
794,fishing,pêche,صَيْد,NOUN,حداق,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,696,D,D,M,L,H,150,Medium
794,fishing,pêche,صَيْد,NOUN,صيد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"40,190",S,D,H,H,H,1300,Easy
794,fishing,pêche,صَيْد,NOUN,صيد سمك,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"75,961",D,D,H,M,M,200,Easy
794,fishing,pêche,صَيْد,NOUN,مصيد,Tunisia+Libya,1,6,0,0,1,28,D,D,L,L,H,100,Medium
795,tight,serré,ضَيِّق,ADJ,حازق,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,77,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,رصيص,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,23,D,D,L,L,L,0,Hard
795,tight,serré,ضَيِّق,ADJ,زرير,Qatar+Saudi+Oman+Yemen,1,5,0,0,1,6,D,D,L,L,H,100,Medium
795,tight,serré,ضَيِّق,ADJ,ضاب,Iraq,1,1,0,0,1,14,D,D,L,L,L,0,Hard
795,tight,serré,ضَيِّق,ADJ,ضويق,Tunisia+Libya,1,6,1,0,2,112,S,D,M,L,H,1150,Easy
795,tight,serré,ضَيِّق,ADJ,ضيق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"644,803",S,D,H,H,H,1300,Easy
795,tight,serré,ضَيِّق,ADJ,قبيب,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,49,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,محزق,Egypt+Sudan,1,1,0,0,2,129,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,مزرور,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,11,D,D,L,L,L,0,Hard
795,tight,serré,ضَيِّق,ADJ,مزمرق,Syria+Lebanon+Jordan+Palestine,1,1,0,0,0,0,D,D,L,L,L,0,Hard
795,tight,serré,ضَيِّق,ADJ,مزير,Morocco+Algeria,1,1,0,0,2,83,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,مشتد,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,392,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,مشحوط,Tunisia+Libya,1,1,0,0,2,85,D,D,M,L,L,50,Hard
795,tight,serré,ضَيِّق,ADJ,مشدود,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"8,685",D,D,M,L,H,150,Medium
795,tight,serré,ضَيِّق,ADJ,مضيق,Morocco+Algeria,1,6,0,0,4,"9,278",D,D,M,L,H,150,Medium
795,tight,serré,ضَيِّق,ADJ,مكبوس,Tunisia+Libya,1,4,0,0,3,366,D,D,M,L,H,150,Medium
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,الطوارئ,"Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,6,0,0,5,"65,281",D,D,H,H,H,300,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,ارجنس,Morocco+Algeria,1,2,0,0,0,0,D,D,L,L,M,50,Hard
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,ارجونس,Tunisia+Libya,1,2,0,0,0,0,D,D,L,L,M,50,Hard
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,استعجالي,Tunisia+Libya,1,4,0,0,2,96,D,D,M,L,H,150,Medium
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,اسعاف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,6,0,0,4,"25,412",D,D,M,M,H,200,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,اضطراري,Egypt+Sudan,1,6,0,0,4,"6,632",D,D,M,L,H,150,Medium
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,الاسعاف,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"22,057",D,D,M,L,H,150,Medium
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,الطواري,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"40,055",D,D,H,L,H,200,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,اورجونس,Morocco+Algeria,1,2,0,0,0,0,D,D,L,L,M,50,Hard
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,ضروري,Tunisia+Libya,1,6,0,0,5,"215,015",D,D,H,L,H,200,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,طارئ,"Egypt+Sudan, Tunisia+Libya",2,6,0,0,4,"25,278",D,D,M,M,H,200,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,طوارئ,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,4,"27,674",D,D,M,M,H,200,Easy
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,طواري,Syria+Lebanon+Jordan+Palestine,1,6,0,0,4,"24,141",D,D,M,L,H,150,Medium
796,emergency,les urgences,ال+ طَوَارِئ,NOUN,مستعجل,Egypt+Sudan,1,4,0,0,4,"19,918",D,D,M,L,H,150,Medium
797,student,étudiant,طالِب,NOUN,اتيديون,Morocco+Algeria,1,1,0,1,0,0,D,S,L,L,L,100,Medium
797,student,étudiant,طالِب,NOUN,تلميد,Morocco+Algeria,1,1,0,0,2,125,D,D,M,L,L,50,Hard
797,student,étudiant,طالِب,NOUN,تلميذ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,0,0,4,"12,186",D,D,M,H,H,250,Easy
797,student,étudiant,طالِب,NOUN,طالب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"600,089",S,D,H,H,H,1300,Easy
798,counter,comptoir,طاوِلَة,NOUN,ترابيزة,Egypt+Sudan,1,1,0,0,2,134,D,D,M,L,L,50,Hard
798,counter,comptoir,طاوِلَة,NOUN,طابلة,Morocco+Algeria,1,2,0,0,2,61,D,D,M,L,M,100,Medium
798,counter,comptoir,طاوِلَة,NOUN,طاولة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",5,6,1,0,4,"3,309",S,D,M,H,H,1250,Easy
798,counter,comptoir,طاوِلَة,NOUN,طربيزة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,2,109,D,D,M,M,M,150,Medium
798,counter,comptoir,طاوِلَة,NOUN,كاونتر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,5,0,1,3,"1,497",D,S,M,M,H,300,Easy
798,counter,comptoir,طاوِلَة,NOUN,كونتوار,Morocco+Algeria,1,5,0,1,1,17,D,S,L,L,H,200,Easy
798,counter,comptoir,طاوِلَة,NOUN,مسطبة,Tunisia+Libya,1,1,0,0,1,23,D,D,L,L,L,0,Hard
798,counter,comptoir,طاوِلَة,NOUN,ميز,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"13,927",D,D,M,L,H,150,Medium
799,medical,médical,طِبِّيّ,ADJ,طبي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"75,930",S,D,H,H,H,1300,Easy
799,medical,médical,طِبِّيّ,ADJ,ميديكال,Morocco+Algeria,1,1,0,1,3,607,D,S,M,L,L,150,Medium
800,weather,temps,طَقْس ، جَوّ,NOUN,الحال,Morocco+Algeria,1,6,0,0,6,"464,787",D,D,H,L,H,200,Easy
800,weather,temps,طَقْس ، جَوّ,NOUN,جو,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,6,"338,229",S,D,H,H,H,1300,Easy
800,weather,temps,طَقْس ، جَوّ,NOUN,دنيا,"Iraq, Tunisia+Libya",2,6,0,0,6,"517,768",D,D,H,M,H,250,Easy
800,weather,temps,طَقْس ، جَوّ,NOUN,طقس,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",5,5,1,0,5,"117,843",S,D,H,H,H,1300,Easy
801,length,longueur,طُول,NOUN,طول,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"1,203,850",S,D,H,H,H,1300,Easy
801,length,longueur,طُول,NOUN,مدة,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"4,561",D,D,M,L,H,150,Medium
802,nail,ongle,ظُفُر,NOUN,اظفار,Qatar+Saudi+Oman+Yemen,1,6,1,0,3,365,S,D,M,L,H,1150,Easy
802,nail,ongle,ظُفُر,NOUN,ضفر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,593,D,D,M,L,L,50,Hard
802,nail,ongle,ظُفُر,NOUN,ظفر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"14,373",S,D,M,H,H,1250,Easy
803,regular,normal,عادِيّ,ADJ,اعتيادي,"Syria+Lebanon+Jordan+Palestine, Iraq",2,6,0,0,4,"7,243",D,D,M,M,H,200,Easy
803,regular,normal,عادِيّ,ADJ,بسيط,Syria+Lebanon+Jordan+Palestine,1,6,0,0,5,"302,173",D,D,H,L,H,200,Easy
803,regular,normal,عادِيّ,ADJ,دوري,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"1,447,377",D,D,H,M,H,250,Easy
803,regular,normal,عادِيّ,ADJ,روتيني,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"9,338",D,D,M,L,L,50,Hard
803,regular,normal,عادِيّ,ADJ,طبيعي,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,6,0,0,6,"490,446",D,D,H,M,H,250,Easy
803,regular,normal,عادِيّ,ADJ,عادي,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"1,064,550",S,D,H,H,H,1300,Easy
803,regular,normal,عادِيّ,ADJ,منتظم,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"7,387",D,D,M,L,H,150,Medium
803,regular,normal,عادِيّ,ADJ,نظامي,Syria+Lebanon+Jordan+Palestine,1,5,0,0,5,"34,303",D,D,H,L,H,200,Easy
803,regular,normal,عادِيّ,ADJ,نورمال,Morocco+Algeria,1,1,0,1,3,"2,226",D,S,M,L,L,150,Medium
804,world,monde,عالَم,NOUN,دنيا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",5,6,0,0,6,"517,768",D,D,H,H,H,300,Easy
804,world,monde,عالَم,NOUN,عالم,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"632,082",S,D,H,H,H,1300,Easy
804,world,monde,عالَم,NOUN,ناس,Morocco+Algeria,1,6,0,0,6,"2,559,351",D,D,H,L,H,200,Easy
805,suffer,souffrir,عانَى,VERB,اتألم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,2,170,D,D,M,M,H,200,Easy
805,suffer,souffrir,عانَى,VERB,اتعذب,"Iraq, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,6,0,0,4,"5,271",D,D,M,H,H,250,Easy
805,suffer,souffrir,عانَى,VERB,اتغلب,Syria+Lebanon+Jordan+Palestine,1,6,0,0,3,"2,432",D,D,M,L,H,150,Medium
805,suffer,souffrir,عانَى,VERB,اتكبد,Qatar+Saudi+Oman+Yemen,1,3,0,0,2,34,D,D,M,L,M,100,Medium
805,suffer,souffrir,عانَى,VERB,اتوجع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,4,"12,285",D,D,M,M,H,200,Easy
805,suffer,souffrir,عانَى,VERB,تألم,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,372,D,D,M,M,H,200,Easy
805,suffer,souffrir,عانَى,VERB,تحمل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"540,529",D,D,H,M,H,250,Easy
805,suffer,souffrir,عانَى,VERB,تعدب,Morocco+Algeria,1,1,0,0,2,48,D,D,M,L,L,50,Hard
805,suffer,souffrir,عانَى,VERB,تعذب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,4,"20,125",D,D,M,H,H,250,Easy
805,suffer,souffrir,عانَى,VERB,توجع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"100,661",D,D,H,M,H,250,Easy
805,suffer,souffrir,عانَى,VERB,سوفرا,Morocco+Algeria,1,6,0,1,1,3,D,S,L,L,H,200,Easy
805,suffer,souffrir,عانَى,VERB,شكى,"Iraq, Morocco+Algeria",2,6,0,0,3,415,D,D,M,M,H,200,Easy
805,suffer,souffrir,عانَى,VERB,عانى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,2,210,S,D,M,H,H,1250,Easy
805,suffer,souffrir,عانَى,VERB,قاسى,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,0,0,2,157,D,D,M,H,H,250,Easy
806,meter,compteur,عَدَّاد,NOUN,عداد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"38,532",S,D,H,H,H,1300,Easy
806,meter,compteur,عَدَّاد,NOUN,كونتور,"Morocco+Algeria, Tunisia+Libya",2,5,0,0,3,"1,807",D,D,M,M,H,200,Easy
806,meter,compteur,عَدَّاد,NOUN,متر,Egypt+Sudan,1,6,0,1,5,"143,954",D,S,H,L,H,300,Easy
806,meter,compteur,عَدَّاد,NOUN,ميتر,Morocco+Algeria,1,6,0,1,3,"1,039",D,S,M,L,H,250,Easy
807,cart,chariot,عَرَبَة,NOUN,جاري,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"99,114",D,D,H,L,H,200,Easy
807,cart,chariot,عَرَبَة,NOUN,شاريو,"Morocco+Algeria, Tunisia+Libya",2,6,0,1,0,1,D,S,L,M,H,250,Easy
807,cart,chariot,عَرَبَة,NOUN,عجلة,Egypt+Sudan,1,4,0,0,3,449,D,D,M,L,H,150,Medium
807,cart,chariot,عَرَبَة,NOUN,عربانة,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,1,21,D,D,L,M,M,100,Medium
807,cart,chariot,عَرَبَة,NOUN,عرباية,Syria+Lebanon+Jordan+Palestine,1,3,1,0,1,26,S,D,L,L,M,1050,Easy
807,cart,chariot,عَرَبَة,NOUN,عربة,Qatar+Saudi+Oman+Yemen,1,3,1,0,3,468,S,D,M,L,M,1100,Easy
807,cart,chariot,عَرَبَة,NOUN,عربية,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,3,1,0,4,"7,147",S,D,M,M,M,1150,Easy
807,cart,chariot,عَرَبَة,NOUN,كارو,Egypt+Sudan,1,6,0,0,3,"2,548",D,D,M,L,H,150,Medium
807,cart,chariot,عَرَبَة,NOUN,كروسة,"Tunisia+Libya, Morocco+Algeria",2,6,0,0,1,20,D,D,L,M,H,150,Medium
808,member,membre,عُضْو,NOUN,عضو,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"321,445",S,D,H,H,H,1300,Easy
808,member,membre,عُضْو,NOUN,فرد,Qatar+Saudi+Oman+Yemen,1,5,0,0,5,"107,626",D,D,H,L,H,200,Easy
809,vacation,vacance,عُطْلَة,NOUN,اجازة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,3,"2,345",D,D,M,H,H,250,Easy
809,vacation,vacance,عُطْلَة,NOUN,صلاعة,Tunisia+Libya,1,1,0,0,1,4,D,D,L,L,L,0,Hard
809,vacation,vacance,عُطْلَة,NOUN,عطلة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,3,"1,045",S,D,M,H,H,1250,Easy
809,vacation,vacance,عُطْلَة,NOUN,فاكونس,Morocco+Algeria,1,1,0,1,2,39,D,S,M,L,L,150,Medium
809,vacation,vacance,عُطْلَة,NOUN,فسحة,Qatar+Saudi+Oman+Yemen,1,2,0,0,3,361,D,D,M,L,M,100,Medium
810,sign,panneau,عَلامَة,NOUN,اشارة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,6,0,0,3,885,D,D,M,H,H,250,Easy
810,sign,panneau,عَلامَة,NOUN,بانو,Morocco+Algeria,1,6,0,0,4,"5,252",D,D,M,L,H,150,Medium
810,sign,panneau,عَلامَة,NOUN,بلاكة,"Morocco+Algeria, Tunisia+Libya",2,5,0,0,1,24,D,D,L,M,H,150,Medium
810,sign,panneau,عَلامَة,NOUN,رمز,Egypt+Sudan,1,3,0,0,5,"132,041",D,D,H,L,M,150,Medium
810,sign,panneau,عَلامَة,NOUN,شعار,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"294,646",D,D,H,M,H,250,Easy
810,sign,panneau,عَلامَة,NOUN,علامة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,4,"3,412",S,D,M,H,H,1250,Easy
810,sign,panneau,عَلامَة,NOUN,لائحة,Qatar+Saudi+Oman+Yemen,1,4,0,0,3,420,D,D,M,L,H,150,Medium
810,sign,panneau,عَلامَة,NOUN,لافتة,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,4,0,0,2,187,D,D,M,M,H,200,Easy
810,sign,panneau,عَلامَة,NOUN,لايحة,Qatar+Saudi+Oman+Yemen,1,4,0,0,1,23,D,D,L,L,H,100,Medium
810,sign,panneau,عَلامَة,NOUN,لوحة,Qatar+Saudi+Oman+Yemen,1,4,0,0,3,"2,478",D,D,M,L,H,150,Medium
810,sign,panneau,عَلامَة,NOUN,ملصق,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"11,739",D,D,M,L,L,50,Hard
810,sign,panneau,عَلامَة,NOUN,يافطة,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,5,0,0,2,98,D,D,M,M,H,200,Easy
811,customer,client,عَمِيل,NOUN,زبون,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,4,"16,926",D,D,M,H,H,250,Easy
811,customer,client,عَمِيل,NOUN,شاري,Tunisia+Libya,1,6,0,0,4,"25,635",D,D,M,L,H,150,Medium
811,customer,client,عَمِيل,NOUN,عميل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,6,1,0,5,"89,631",S,D,H,H,H,1300,Easy
811,customer,client,عَمِيل,NOUN,كليون,"Morocco+Algeria, Tunisia+Libya",2,3,0,1,1,16,D,S,L,M,M,200,Easy
811,customer,client,عَمِيل,NOUN,معميل,Iraq,1,1,0,0,1,25,D,D,L,L,L,0,Hard
812,gas,essence,غاز,NOUN,ايسانس,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,1,8,D,S,L,M,M,200,Easy
812,gas,essence,غاز,NOUN,غاز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,1,5,"50,213",S,S,H,H,H,1400,Easy
812,gas,essence,غاز,NOUN,ليسونس,Morocco+Algeria,1,1,0,0,1,17,D,D,L,L,L,0,Hard
813,girl,fille,فَتاة,NOUN,بت,"Egypt+Sudan, Iraq",2,5,0,0,5,"63,634",D,D,H,M,H,250,Easy
813,girl,fille,فَتاة,NOUN,بنت,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,6,"1,846,500",D,D,H,H,H,300,Easy
813,girl,fille,فَتاة,NOUN,بنوتة,Syria+Lebanon+Jordan+Palestine,1,6,0,0,3,914,D,D,M,L,H,150,Medium
813,girl,fille,فَتاة,NOUN,بنية,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,"1,607",D,D,M,M,H,200,Easy
813,girl,fille,فَتاة,NOUN,صبية,Syria+Lebanon+Jordan+Palestine,1,5,0,0,3,461,D,D,M,L,H,150,Medium
813,girl,fille,فَتاة,NOUN,طفلة,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,0,0,3,"2,504",D,D,M,H,H,250,Easy
814,cup,tasse,فِنْجان,NOUN,جلاص,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,63,D,D,M,L,L,50,Hard
814,cup,tasse,فِنْجان,NOUN,طاس,Morocco+Algeria,1,2,0,0,2,123,D,D,M,L,M,100,Medium
814,cup,tasse,فِنْجان,NOUN,طاسة,Tunisia+Libya,1,2,0,0,2,163,D,D,M,L,M,100,Medium
814,cup,tasse,فِنْجان,NOUN,فنجال,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,3,0,0,5,"53,631",D,D,H,M,M,200,Easy
814,cup,tasse,فِنْجان,NOUN,فنجان,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"49,824",S,D,H,H,H,1300,Easy
814,cup,tasse,فِنْجان,NOUN,قلص,Qatar+Saudi+Oman+Yemen,1,3,0,0,3,"1,484",D,D,M,L,M,100,Medium
814,cup,tasse,فِنْجان,NOUN,كاس,Morocco+Algeria,1,5,0,0,6,"1,091,354",D,D,H,L,H,200,Easy
