English,French,MSA,POS,Dialect,DCom_Regions,CODA,CODA,RCom_Regions,MSA_Frequency,DA_Frequency,MSAFreq,DCom,RCom,DFreq,ASim,FSim
leave,laisser,تَرَك,VERB,MUS,Qatar+Saudi+Oman+Yemen ,فارق,فرق,Qatar+Saudi+Oman+Yemen,560774,176081,6,1,2,5,0,0
leave,laisser,تَرَك,VERB,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",فلت,فلت,"Jordan, Lebanon, Palestine, Syria",560774,13850,6,1,2,4,0,0
leave,laisser,تَرَك,VERB,"BEN, RIY, TRI","Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",مشى,مش,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",560774,9453,6,2,6,4,0,0
leave,laisser,تَرَك,VERB,"JED, SAN",Qatar+Saudi+Oman+Yemen ,مشي,مش,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",560774,93370,6,1,6,5,0,0
leave,laisser,تَرَك,VERB,SAN,Qatar+Saudi+Oman+Yemen ,هجر,هجر,Qatar+Saudi+Oman+Yemen,560774,555396,6,1,6,6,0,0
leave,laisser,تَرَك,VERB,DOH,Qatar+Saudi+Oman+Yemen ,هد,هدد,Qatar+Saudi+Oman+Yemen,560774,40981,6,1,2,5,0,0
leave,laisser,تَرَك,VERB,"ALE, BEI, DAM, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",ورث,رث,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",560774,16093,6,2,2,4,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"ALE, ALX, AMM, ASW, BEI, CAI, DAM, JED, JER, KHA, MUS, RIY, SAL","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",اخذ,خذ,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3,552504,0,3,6,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",اخذ وقت,خذ+ق+قت,"Jordan, Lebanon, Palestine, Syria",3,2883728,0,1,1,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"FES, RAB, SFA, TUN","Morocco+Algeria, Tunisia+Libya",اخذا,خذ,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3,3845,0,2,6,4,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"AMM, JER, MUS, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",استغرق,غرق,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",3,15435,0,2,2,4,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,SAN,Qatar+Saudi+Oman+Yemen ,استمر,مرر,Qatar+Saudi+Oman+Yemen,3,136332,0,1,6,5,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"BAG, BAS, MOS",Iraq,بقى,بق,Iraq,3,20559,0,1,6,4,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,DOH,Qatar+Saudi+Oman+Yemen ,تم,تمم,Qatar+Saudi+Oman+Yemen,3,2462077,0,1,6,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"JED, SAN",Qatar+Saudi+Oman+Yemen ,جلس,جلس,Qatar+Saudi+Oman+Yemen,3,64813,0,1,5,5,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,ALG,Morocco+Algeria,حكم,حكم,Morocco+Algeria,3,842351,0,1,3,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"DOH, MUS",Qatar+Saudi+Oman+Yemen ,خذ,خذ,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3,542650,0,1,6,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"BEN, TRI",Tunisia+Libya,خذا,خذ,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3,80403,0,1,6,5,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,ALG,Morocco+Algeria,شد,شدد,Morocco+Algeria,3,136868,0,1,5,5,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"BAG, BAS, MOS",Iraq,ظل,ظلل,Iraq,3,370590,0,1,3,6,0,0
"take , last","falloir , prendre de temps , durer",ٱِسْتَغْرَق,VERB,"JED, RIY, SFA, TUN","Qatar+Saudi+Oman+Yemen , Tunisia+Libya",قعد,قعد,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,45825,0,2,6,5,0,0
charges,des frais,رُسُوم,NOUN,"BAG, BAS, MOS",Iraq,اجور,جر,Iraq,319624,37855,6,1,6,5,0,0
charges,des frais,رُسُوم,NOUN,"BAG, BAS, BEN, JED, MOS, RIY, TRI","Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",تكاليف,كلف,"Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",319624,40110,6,3,5,5,0,0
charges,des frais,رُسُوم,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,تكلفة,كلف,"Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",319624,517,6,1,5,3,0,0
charges,des frais,رُسُوم,NOUN,"FES, RAB",Morocco+Algeria,ثامان,ثمن,Morocco+Algeria,319624,0,6,1,6,0,0,0
charges,des frais,رُسُوم,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",رسم,رسم,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",319624,171744,6,1,5,5,1,0
charges,des frais,رُسُوم,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",رسوم,رسم,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",319624,98431,6,5,5,5,1,0
charges,des frais,رُسُوم,NOUN,"ALE, BEI, DAM, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",كلفة,كلف,"Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",319624,250,6,3,5,2,0,0
charges,des frais,رُسُوم,NOUN,ALG,Morocco+Algeria,لي فري,ل+فر,Morocco+Algeria,319624,11420848,6,1,1,7,0,0
charges,des frais,رُسُوم,NOUN,"AMM, JED, JER, RIY, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",مصاريف,صرف,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",319624,14324,6,2,6,4,0,0
half,demi,نِصْف,DET,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",نص,نصص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1052699,469716,6,6,6,6,0,0
half,demi,نِصْف,DET,"BAG, BAS, MOS, MUS, SFA, TUN","Iraq, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",نصف,نصف,"Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",1052699,786337,6,3,3,6,1,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,"ALX, ASW, CAI, KHA",Egypt+Sudan,بريد,برد,Egypt+Sudan,0,19099,0,1,6,4,0,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,"ALE, ALG, AMM, BAG, BAS, BEI, BEN, DAM, DOH, FES, JED, JER, MOS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",بريد جوي,برد+ج,"Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,129974,0,5,5,5,1,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,MUS,Qatar+Saudi+Oman+Yemen ,بريد عادي,برد+عد+عد,Qatar+Saudi+Oman+Yemen,0,1083649,0,1,1,6,0,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,"ALX, ASW, CAI",Egypt+Sudan,بوسطة,بسط,Egypt+Sudan,0,63,0,1,6,2,0,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,"SFA, TUN",Tunisia+Libya,شحن بالطيارة,شحن+بلطر,Tunisia+Libya,0,285454,0,1,1,5,0,0
airmail,poste par avion,بَرِيد جَوِّيّ,ADJ,"SFA, TUN",Tunisia+Libya,شحن جوي,شحن+ج,Tunisia+Libya,0,395908,0,1,1,6,0,0
for,pour,لِ+ مُدَّة,NOUN,"SFA, TUN",Tunisia+Libya,باش,بش,Tunisia+Libya,0,109095,0,1,2,5,0,0
for,pour,لِ+ مُدَّة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,حال,حل,Qatar+Saudi+Oman+Yemen,0,1226296,0,1,6,6,0,0
for,pour,لِ+ مُدَّة,NOUN,"DOH, SAN",Qatar+Saudi+Oman+Yemen ,حق,حقق,Qatar+Saudi+Oman+Yemen,0,1401735,0,1,5,6,0,0
for,pour,لِ+ مُدَّة,NOUN,"DOH, JED, KHA, MUS, RIY","Qatar+Saudi+Oman+Yemen , Egypt+Sudan",ل+,,"Qatar+Saudi+Oman+Yemen , Egypt+Sudan",0,8854499,0,2,2,7,0,0
for,pour,لِ+ مُدَّة,NOUN,"ALE, AMM, BEI, DAM, JED, JER, RIY, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",لفترة,لفتر,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",0,1476,0,2,2,3,0,0
for,pour,لِ+ مُدَّة,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, FES, JED, JER, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",لمدة,لمد,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,5887,0,6,6,4,0,0
for,pour,لِ+ مُدَّة,NOUN,"BAG, BAS, MOS",Iraq,ماله,مله,Iraq,0,513490,0,1,2,6,0,0
time,fois,مَرَّة,NOUN,"BAG, BAS, MOS",Iraq,اكو مرة,ك+مرر,Iraq,2968701,110589,6,1,1,5,0,0
time,fois,مَرَّة,NOUN,ALG,Morocco+Algeria,خطرة,خطر,Morocco+Algeria,2968701,367,6,1,6,3,0,0
time,fois,مَرَّة,NOUN,"BAG, BAS, MOS",Iraq,فد مرة,مرر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",2968701,83654,6,1,6,5,0,0
time,fois,مَرَّة,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,كرة,كر، كرر,Qatar+Saudi+Oman+Yemen,2968701,5570,6,1,6,4,0,0
time,fois,مَرَّة,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",مرة,مرر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",2968701,73541,6,6,6,5,1,0
time,fois,مَرَّة,NOUN,ALG,Morocco+Algeria,مرة واحدة,مرر+حد,Morocco+Algeria,2968701,88927,6,1,1,5,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,SAN,Qatar+Saudi+Oman+Yemen ,اذا سمحت,ذ+سمح,Qatar+Saudi+Oman+Yemen,0,12353160,0,1,2,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,SAN,Qatar+Saudi+Oman+Yemen ,اسكه,سكه,Qatar+Saudi+Oman+Yemen,0,85,0,1,1,2,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,MOS,Iraq,اقدر,قدر,"Iraq, Morocco+Algeria, Tunisia+Libya",0,405423,0,1,6,6,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"BAG, BAS",Iraq,اكدر,كدر,Iraq,0,3511,0,1,1,4,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"AMM, JER, KHA, SAL","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan",باقدر,بقدر,"Egypt+Sudan, Jordan, Lebanon, Palestine, Syria",0,423,0,2,2,3,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",باقدر انه,بقدر+نن+نه,"Jordan, Lebanon, Palestine, Syria",0,5195319,0,1,1,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",بيصير,بصر,"Jordan, Lebanon, Palestine, Syria",0,71498,0,1,2,5,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,DOH,Qatar+Saudi+Oman+Yemen ,تسمح لي,سمح+ل,Qatar+Saudi+Oman+Yemen,0,11565748,0,1,3,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,SAN,Qatar+Saudi+Oman+Yemen ,رجائا,رج,Qatar+Saudi+Oman+Yemen,0,346,0,1,6,3,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,MUS,Qatar+Saudi+Oman+Yemen ,عادي,عد، عد,Qatar+Saudi+Oman+Yemen,0,1064550,0,1,6,6,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"ALE, DAM","Syria, Lebanon, Jordan, Palestine",فيني,فن,"Jordan, Lebanon, Palestine, Syria",0,1276764,0,1,5,6,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,BEI,"Syria, Lebanon, Jordan, Palestine",فيّ,ف,"Jordan, Lebanon, Palestine, Syria",0,101567242,0,1,5,8,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,SAN,Qatar+Saudi+Oman+Yemen ,لو سمحت,ل+سمح,Qatar+Saudi+Oman+Yemen,0,11567192,0,1,4,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,ALG,Morocco+Algeria,معليش,معلش,Morocco+Algeria,0,77743,0,1,4,5,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"BAG, BAS, BEN, DOH, JED, KHA, MOS, RIY, SAN, TRI","Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",ممكن,مكن,"Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",0,1683114,0,4,6,6,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,MUS,Qatar+Saudi+Oman+Yemen ,ممكن اني,مكن+ن+ن,Qatar+Saudi+Oman+Yemen,0,10098025,0,1,1,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"SFA, TUN",Tunisia+Libya,نجم,جم، جمم، نجم,Tunisia+Libya,0,518077,0,1,4,6,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"ALG, BEN, TRI","Morocco+Algeria, Tunisia+Libya",نقدر,قدر,"Iraq, Morocco+Algeria, Tunisia+Libya",0,142682,0,2,6,5,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"ALX, ASW, CAI",Egypt+Sudan,هو انا اقدر,ه+ن+قدر,Egypt+Sudan,0,28704602,0,1,1,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"ALX, ASW, CAI",Egypt+Sudan,هو ممكن اني,ه+مكن+ن+ن,Egypt+Sudan,0,22584079,0,1,1,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"ALX, ASW, CAI",Egypt+Sudan,هو ينفع اني,ه+نفع+ن+ن,Egypt+Sudan,0,21239964,0,1,1,7,0,0
"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,"FES, RAB",Morocco+Algeria,واش ممكن,ش+مكن,Morocco+Algeria,0,1782938,0,1,1,6,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"ALX, AMM, ASW, CAI, JER, KHA, MUS, SAL, SAN","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",احتمال,حمل,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",12647179,94114,7,3,6,5,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,ALG,Morocco+Algeria,بالاك,بلك,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria, Tunisia+Libya",12647179,3570,7,1,5,4,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"SFA, TUN",Tunisia+Libya,بالك,بلك,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria, Tunisia+Libya",12647179,425687,7,1,5,6,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"SFA, TUN",Tunisia+Libya,بالكشي,بلكش,Tunisia+Libya,12647179,12,7,1,1,1,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,TRI,Tunisia+Libya,بلكشي,بلكش,Tunisia+Libya,12647179,6,7,1,1,1,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"AMM, BEN, JER, SAL","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya",بلكي,بلك,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria, Tunisia+Libya",12647179,9291,7,2,5,4,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"SFA, TUN",Tunisia+Libya,تقريب,قرب,Tunisia+Libya,12647179,4583,7,1,6,4,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"ALX, ASW, CAI",Egypt+Sudan,جايز,جز,"Egypt+Sudan, Iraq",12647179,30954,7,1,6,4,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,SAN,Qatar+Saudi+Oman+Yemen ,قد يكون,قدد+كن,Qatar+Saudi+Oman+Yemen,12647179,9065357,7,1,1,7,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"ALX, AMM, ASW, BAG, BAS, BEN, CAI, FES, JED, JER, MOS, RAB, RIY, SAL, TRI","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",ممكن,مكن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",12647179,1683114,7,6,6,6,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"BAG, BAS, MOS",Iraq,يجوز,جز,"Egypt+Sudan, Iraq",12647179,157736,7,1,6,5,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,SAN,Qatar+Saudi+Oman+Yemen ,يكون,كن,Qatar+Saudi+Oman+Yemen,12647179,4236913,7,1,6,7,0,0
"might , may",peut-être,قَدْ ، رُبَّما,ADV,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen , Morocco+Algeria, Tunisia+Libya",يمكن,مكن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",12647179,1611631,7,6,6,6,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"ALE, ALX, ASW, BEI, CAI, DAM, DOH","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",اصلا,صل، صل,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",12093053,663658,7,3,6,6,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"ALX, AMM, BEN, CAI, JED, JER, MUS, RIY, SAL, SAN, TRI","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",اكيد,كد,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",12093053,539394,7,4,6,6,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,KHA,Egypt+Sudan,اولريدي,لرد,Egypt+Sudan,12093053,260,7,1,1,2,0,1
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"SFA, TUN",Tunisia+Libya,بالحق,بلحق,Tunisia+Libya,12093053,112283,7,1,2,5,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"FES, RAB",Morocco+Algeria,بالصاح,بلصح,Morocco+Algeria,12093053,34,7,1,1,2,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"ALG, SFA, TUN","Morocco+Algeria, Tunisia+Libya",ديجا,دج,"Morocco+Algeria, Tunisia+Libya",12093053,1419,7,2,2,3,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"BEN, JED, MUS, RIY, TRI","Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",خلاص,خلص,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",12093053,821085,7,2,6,6,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,ALG,Morocco+Algeria,سور,سر,Morocco+Algeria,12093053,72845,7,1,6,5,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,DOH,Qatar+Saudi+Oman+Yemen ,صج,,Qatar+Saudi+Oman+Yemen ,12093053,66629,7,1,1,5,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",طبعا,طبع,"Jordan, Lebanon, Palestine, Syria",12093053,444105,7,1,6,6,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",عالاكيد,علكد,"Jordan, Lebanon, Palestine, Syria",12093053,233,7,1,1,2,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",عن جد,عن+عنن+جدد,"Jordan, Lebanon, Palestine, Syria",12093053,22652572,7,1,1,7,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"BAG, BAS, MOS, SAN","Iraq, Qatar+Saudi+Oman+Yemen ",فعلا,فعل,"Iraq, Qatar+Saudi+Oman+Yemen",12093053,820726,7,2,5,6,1,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,قد,قد,Qatar+Saudi+Oman+Yemen,12093053,4828444,7,1,3,7,1,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,JED,Qatar+Saudi+Oman+Yemen ,قيد,قد,Qatar+Saudi+Oman+Yemen,12093053,219394,7,1,3,5,1,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,"ASW, KHA, SAN","Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",مؤكد,كد,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",12093053,44935,7,2,6,5,0,0
"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,JED,Qatar+Saudi+Oman+Yemen ,من جد,من+جدد,Qatar+Saudi+Oman+Yemen,12093053,127651808,7,1,1,8,0,0
really,vraiment,حَقّاً,ADJ,SAN,Qatar+Saudi+Oman+Yemen ,امانة,من,Qatar+Saudi+Oman+Yemen,436493,843,6,1,6,3,0,0
really,vraiment,حَقّاً,ADJ,"FES, RAB",Morocco+Algeria,اه,ه,Morocco+Algeria,436493,596641,6,1,6,6,0,0
really,vraiment,حَقّاً,ADJ,"ALX, ASW, CAI, SFA, TUN","Egypt+Sudan, Tunisia+Libya",بالحق,بلحق,"Egypt+Sudan, Tunisia+Libya",436493,112283,6,2,2,5,0,0
really,vraiment,حَقّاً,ADJ,"SFA, TUN",Tunisia+Libya,بالرسمي,بلرسم,Tunisia+Libya,436493,659,6,1,1,3,0,0
really,vraiment,حَقّاً,ADJ,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",بالله,بلله,"Jordan, Lebanon, Palestine, Syria",436493,3869004,6,1,2,7,0,0
really,vraiment,حَقّاً,ADJ,"ALX, ASW, CAI",Egypt+Sudan,بجد,بجد,Egypt+Sudan,436493,413664,6,1,1,6,0,0
really,vraiment,حَقّاً,ADJ,"AMM, JER, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",جد,جدد,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",436493,405924,6,2,6,6,0,0
